id,uri,name,artists,album.name,album.release_date,album.release_date_precision,preview_url
35H1rdu5Kq8G0HAR5i1F4x,spotify:track:35H1rdu5Kq8G0HAR5i1F4x,Pisen samotarky - Live,['Lucie Bílá'],Koncert,1900,year,https://p.scdn.co/mp3-preview/199e1ffebe4cbe98bf11c21037cff43fccaeac88?cid=74d3dcba17084a749f20d4d3a2640dec
6g1vLK7gAHoxpnKaxXByka,spotify:track:6g1vLK7gAHoxpnKaxXByka,Skleneny hvezdy - Live,['Lucie Bílá'],Koncert,1900,year,https://p.scdn.co/mp3-preview/0e28d9a7fc86fdb9462e8cbe2abb60d6726e354a?cid=74d3dcba17084a749f20d4d3a2640dec
6nl59ahFofSAQAdPQXrVjD,spotify:track:6nl59ahFofSAQAdPQXrVjD,Umiras celkem rad - Live,['Lucie Bílá'],Koncert,1900,year,https://p.scdn.co/mp3-preview/52b73b44b3eab9fb7d0b6cc6f2ffcc671a3bb002?cid=74d3dcba17084a749f20d4d3a2640dec
2J9oAs0WBrAH2JNp8XfkQO,spotify:track:2J9oAs0WBrAH2JNp8XfkQO,Requiem,['Lucie Bílá'],Laska Je Laska,1900,year,https://p.scdn.co/mp3-preview/793e0f5cd3dd83e7b0a2f82931babd85a39c7b12?cid=74d3dcba17084a749f20d4d3a2640dec
2cB7an2RWB3hlSAmD66qKv,spotify:track:2cB7an2RWB3hlSAmD66qKv,Summertime - Live,['Lucie Bílá'],Koncert,1900,year,https://p.scdn.co/mp3-preview/a79a6a757ff36e1cfdb9483f9c32380c81ad2c87?cid=74d3dcba17084a749f20d4d3a2640dec
4mUBysXr6jw39AbfLfh7gW,spotify:track:4mUBysXr6jw39AbfLfh7gW,Laska je kyc - Live Version,['Lucie Bílá'],Koncert,1900,year,https://p.scdn.co/mp3-preview/f8c28eeaaa3cdf4b228c46b68ba89b7121568114?cid=74d3dcba17084a749f20d4d3a2640dec
1CjJQAT41LEnyZWZzo0Au2,spotify:track:1CjJQAT41LEnyZWZzo0Au2,Chant d'honneur,['Raphaël'],Somnambules,1900,year,https://p.scdn.co/mp3-preview/036f6e1b3d4341995decdc304f9e83940ff4f840?cid=74d3dcba17084a749f20d4d3a2640dec
2RZBulIcw1kFzLuwjb5sbj,spotify:track:2RZBulIcw1kFzLuwjb5sbj,Zalghet Ya Faeir,['Wissam El Amir'],Zalghet Ya Faeir,1900-01-01,day,https://p.scdn.co/mp3-preview/ae9b93acfb597ae74e4e13c8308d713938ab7b66?cid=74d3dcba17084a749f20d4d3a2640dec
35KY9FTOOJwu0HTetBwQLg,spotify:track:35KY9FTOOJwu0HTetBwQLg,Shefto Tayarli Aaelati,['Wissam El Amir'],Shefto Tayarli Aaelati,1900-01-01,day,https://p.scdn.co/mp3-preview/9bdd65b38d6b246f4e814ac919dc37d72d3b3d61?cid=74d3dcba17084a749f20d4d3a2640dec
0Ds5GGBBpvMKxJkPJKvpW6,spotify:track:0Ds5GGBBpvMKxJkPJKvpW6,Ramène-moi en arrière,['Raphaël'],Somnambules,1900,year,https://p.scdn.co/mp3-preview/7e903131d74ca3c0abe853014f582bae245a16f0?cid=74d3dcba17084a749f20d4d3a2640dec
57a3wwpxSieh27gOA4fSPl,spotify:track:57a3wwpxSieh27gOA4fSPl,Tous mes petits enfants,['Raphaël'],Somnambules,1900,year,https://p.scdn.co/mp3-preview/2db276ea2b4b2386044906c03bd282670d3d8b67?cid=74d3dcba17084a749f20d4d3a2640dec
5stwV2lcOUVKQcWv4fmZol,spotify:track:5stwV2lcOUVKQcWv4fmZol,Atrás,['Entrópica'],Atrás,1900-01-01,day,https://p.scdn.co/mp3-preview/0f511f9cab5a0caa3617a1473a7800fa74d3063e?cid=74d3dcba17084a749f20d4d3a2640dec
0KjdiDxsSBpsByOBMXHSUu,spotify:track:0KjdiDxsSBpsByOBMXHSUu,Ghaltit El Shater,['Wissam El Amir'],Ghaltit El Shater,1900-01-01,day,https://p.scdn.co/mp3-preview/3e9695c26d04adb9ecd11bedd571e046ea5bf44d?cid=74d3dcba17084a749f20d4d3a2640dec
5vSUH32cCRrq9k8lgOUGBe,spotify:track:5vSUH32cCRrq9k8lgOUGBe,Sur mon dos - Radio Edit,['Raphaël'],Sur mon dos (Radio Edit),1900,year,https://p.scdn.co/mp3-preview/b1c220f90f8407cdf28033af8ba913e5d4a5f61d?cid=74d3dcba17084a749f20d4d3a2640dec
28KvrMPbIjKWTqNY9ii0tK,spotify:track:28KvrMPbIjKWTqNY9ii0tK,Si jamais je nais demain,['Raphaël'],Somnambules,1900,year,https://p.scdn.co/mp3-preview/b7821c010251bd0a400288fc8cffbf21bef543d5?cid=74d3dcba17084a749f20d4d3a2640dec
5MFqXPFyUYKr9I2oetYMFA,spotify:track:5MFqXPFyUYKr9I2oetYMFA,Eyes on the Island,['Raphaël'],Somnambules,1900,year,https://p.scdn.co/mp3-preview/a3f792e36e2edce5c8a71e977ebc313ed771a769?cid=74d3dcba17084a749f20d4d3a2640dec
46cEUa4Og4bL0l2CfuxjAa,spotify:track:46cEUa4Og4bL0l2CfuxjAa,Maladie de coeur,['Raphaël'],Somnambules,1900,year,https://p.scdn.co/mp3-preview/43d980987da5cce20b6aec99dd405af151964e3e?cid=74d3dcba17084a749f20d4d3a2640dec
1Jyd6QsDmU15dyhHbHpUI2,spotify:track:1Jyd6QsDmU15dyhHbHpUI2,Sur mon dos,['Raphaël'],Sur mon dos,1900,year,https://p.scdn.co/mp3-preview/bcfa3103e073d894fc442c270c82633ac5c1428a?cid=74d3dcba17084a749f20d4d3a2640dec
5BSfNQ2a3hG3tjSwrQK1D2,spotify:track:5BSfNQ2a3hG3tjSwrQK1D2,Samedi soir,['Raphaël'],Somnambules,1900,year,https://p.scdn.co/mp3-preview/710ad9ac2c83e26a85aeef2006517f3fbc47f66f?cid=74d3dcba17084a749f20d4d3a2640dec
6hIV0fgPesbcfEAOhOnVfA,spotify:track:6hIV0fgPesbcfEAOhOnVfA,Co Mi Dasz,['Seventeen'],Szalona,1900,year,https://p.scdn.co/mp3-preview/9c7982152c7ac5976055fcbc2e32e19b76481295?cid=74d3dcba17084a749f20d4d3a2640dec
3j3sj8WxXPbE3dPsl6KZPG,spotify:track:3j3sj8WxXPbE3dPsl6KZPG,Dej Mi Svou Ruku Prazdnou (Put Your Head On My Shoulder),['Leona Machálková'],Voda Divoka,1900,year,https://p.scdn.co/mp3-preview/048d1f68b8fdb92ced9666c44562c9ca8ffcc43b?cid=74d3dcba17084a749f20d4d3a2640dec
3eUqMsHbplHTRGT9eOHY2y,spotify:track:3eUqMsHbplHTRGT9eOHY2y,Ja Placu ( I Love You For Sentimental Reasons),['Leona Machálková'],Voda Divoka,1900,year,https://p.scdn.co/mp3-preview/2d67a5a7a8ccda6099f9329695398537ba2bd3f9?cid=74d3dcba17084a749f20d4d3a2640dec
5prfFC1v9Lf9Jg56oLr3YW,spotify:track:5prfFC1v9Lf9Jg56oLr3YW,Swing Je Tu Porad (Wonderful Town: Swing),['Leona Machálková'],Voda Divoka,1900,year,https://p.scdn.co/mp3-preview/b8649c7fe54317ca31c47eb139e514046a3dab03?cid=74d3dcba17084a749f20d4d3a2640dec
4zVRqgAGCYxF82tec5rFYk,spotify:track:4zVRqgAGCYxF82tec5rFYk,Till We Meet Again,['The Blue Diamonds'],Sing The Golden Standards,1900-01-30,day,https://p.scdn.co/mp3-preview/a5a640a793301a78aea9b9a1dac407bd3344c0b1?cid=74d3dcba17084a749f20d4d3a2640dec
0wkTFRNOTKid2RV7pcC7t1,spotify:track:0wkTFRNOTKid2RV7pcC7t1,Wci¥¯ Biegnê,['Seventeen'],Szalona,1900,year,https://p.scdn.co/mp3-preview/c66159f376b859dcaaa99536f570f64ff57c2240?cid=74d3dcba17084a749f20d4d3a2640dec
5bGKUivkZxpiMudKIZDHY6,spotify:track:5bGKUivkZxpiMudKIZDHY6,Daj S£Owo,['Seventeen'],Szalona,1900,year,https://p.scdn.co/mp3-preview/19a0fb168cbfb00b92d8bd2257391ed25a10d851?cid=74d3dcba17084a749f20d4d3a2640dec
1xcQ6ibVGekPZjYkXcS6jW,spotify:track:1xcQ6ibVGekPZjYkXcS6jW,Nashledanou Krokodyle (See You Later Aligator),['Maxim Turbulenc'],Mame Radi Zvirata,1900,year,https://p.scdn.co/mp3-preview/43f032c28864289cc4dee000a6491e977feae8cd?cid=74d3dcba17084a749f20d4d3a2640dec
4L0XEHYEjH3EChV7yLXor7,spotify:track:4L0XEHYEjH3EChV7yLXor7,Kocka Na Okne,['Maxim Turbulenc'],Mame Radi Zvirata,1900,year,https://p.scdn.co/mp3-preview/55ff7e9a33bdf86e46a12bcbbb8fe49889b56eb0?cid=74d3dcba17084a749f20d4d3a2640dec
5zTNj3vcMpkOjOxihV0arb,spotify:track:5zTNj3vcMpkOjOxihV0arb,Chinatown,['Seventeen'],Szalona,1900,year,https://p.scdn.co/mp3-preview/6bfb7e420c341b983852b7cea47219ead8e12d7d?cid=74d3dcba17084a749f20d4d3a2640dec
1V1PO5o0RY60tsp5KGiH6a,spotify:track:1V1PO5o0RY60tsp5KGiH6a,Omon Kore Jeonago Tumi,"['Abdul Jabbar', 'Runa Laila']",Omon Kore Jeonago Tumi - Romantic Songs,1905,year,https://p.scdn.co/mp3-preview/cb16c94e1381cd00e48d278d7d9ce9b9604bd0b6?cid=74d3dcba17084a749f20d4d3a2640dec
4BMUue01nmjn4dzJySO1Rp,spotify:track:4BMUue01nmjn4dzJySO1Rp,"Hum Bhool Gaye Har Baat (From ""Saheli"")",['Naseem Begum'],Saheli / Haveli,1905-07-03,day,https://p.scdn.co/mp3-preview/9d7a8ed64db4c49f2eb19de4592e0fc03d85cc5f?cid=74d3dcba17084a749f20d4d3a2640dec
6NNETDco91wSJgA4gP7ddy,spotify:track:6NNETDco91wSJgA4gP7ddy,Chehra,['Zoheb Hassan'],Jazbaat 90 - Sentimental Hits Vol.1,1905-06-12,day,https://p.scdn.co/mp3-preview/8f739896db5e754c1102485cda05ca239b49d797?cid=74d3dcba17084a749f20d4d3a2640dec
7JMUdmNoAt6q7uwg9Rqyok,spotify:track:7JMUdmNoAt6q7uwg9Rqyok,Arrab Aktar,['Lara'],Arrab Aktar,1905-01-01,day,https://p.scdn.co/mp3-preview/6be2cccbbfbefa459e4596e20c5f09b874c16071?cid=74d3dcba17084a749f20d4d3a2640dec
0ZiQuezLVu7ZKGtSUB2C0E,spotify:track:0ZiQuezLVu7ZKGtSUB2C0E,Aao Kahin Door,['Alamgir'],Jazbaat 90 - Sentimental Hits Vol.1,1905-06-12,day,https://p.scdn.co/mp3-preview/ba015f48dfbbc69ade28eb53f02fbe3a0788bf84?cid=74d3dcba17084a749f20d4d3a2640dec
10Xhum2O0Y0MuonPRGZtC4,spotify:track:10Xhum2O0Y0MuonPRGZtC4,"Dekha Na Tha Kabhi (From ""Bobby And Julie"")","['Alamgir', 'Nahid Akhtar']",Sawan Ke Geet,1905-06-01,day,https://p.scdn.co/mp3-preview/7ef3c0d68b6727593346af5b56918949182f9709?cid=74d3dcba17084a749f20d4d3a2640dec
5xeWyMaykEzHsnKa9hb1dx,spotify:track:5xeWyMaykEzHsnKa9hb1dx,Yeh Shaam,['Vital Signs'],Jazbaat 90 - Sentimental Hits Vol.1,1905-06-12,day,https://p.scdn.co/mp3-preview/0c0834bc7cee41ce3bc2cc8a6c7a963c87f41fc7?cid=74d3dcba17084a749f20d4d3a2640dec
64ASGZVcYae0UUqbCX6m2t,spotify:track:64ASGZVcYae0UUqbCX6m2t,"Laga Teer Nazron Ka (From ""Naghma-e-Dil"")","['Iqbal Bano', 'Saleem Raza']",Great Movies of Yesterday Naghma-e-Dil / Mehboob,1905-06-03,day,https://p.scdn.co/mp3-preview/48c143530e9ffc49ef3a57006146816a16789eca?cid=74d3dcba17084a749f20d4d3a2640dec
6wEuqJSywmTwuLi0rXF67A,spotify:track:6wEuqJSywmTwuLi0rXF67A,Taaron Ka Bhi Tu Maalik,['Iqbal Bano'],Great Movies of Yesterday Sarfarosh & Baaghi & Lakhte Jigar,1905-06-04,day,https://p.scdn.co/mp3-preview/8de6df91e4b10bfb5dc8f19485fd488fc0fc2db5?cid=74d3dcba17084a749f20d4d3a2640dec
7J14WSLZaJf39CeD2u8PMq,spotify:track:7J14WSLZaJf39CeD2u8PMq,"Isi Ka Naam Qismat Hai (From ""Naghma-e-Dil"")",['Iqbal Bano'],Great Movies of Yesterday Naghma-e-Dil / Mehboob,1905-06-03,day,https://p.scdn.co/mp3-preview/5f7bf6f0fbaae783e4304bcf5041072376f2098c?cid=74d3dcba17084a749f20d4d3a2640dec
7omkilcxbytHuKuol6BUSp,spotify:track:7omkilcxbytHuKuol6BUSp,Dil Pyar Mangda,['Noor Jehan'],Punjabi Film Hits Noor Jehan 86,1905-06-08,day,https://p.scdn.co/mp3-preview/c95aecdf2d7a0db2d92cd7f39fef5c009aafc0a3?cid=74d3dcba17084a749f20d4d3a2640dec
3Ni9CFfXEIrWRjx1yX7Iiw,spotify:track:3Ni9CFfXEIrWRjx1yX7Iiw,Chandi Ki Machli Hoon,['Noor Jehan'],Bada Bhai & Bigri Naslen,1905-06-04,day,https://p.scdn.co/mp3-preview/f179aae60917eb0688cd16e5710013fb98b6d3af?cid=74d3dcba17084a749f20d4d3a2640dec
1ItSLTdQMTg2QRPw6RO6aL,spotify:track:1ItSLTdQMTg2QRPw6RO6aL,"Aap Bolen Na Bolen (From ""Naya Andaz"")",['Noor Jehan'],Naya Andaz / Goong,1905-05-30,day,https://p.scdn.co/mp3-preview/71714a8348e436c76dd6da3c694770bfe86ea67e?cid=74d3dcba17084a749f20d4d3a2640dec
1OQqxIlbFRMmayeBkVIJe9,spotify:track:1OQqxIlbFRMmayeBkVIJe9,We Ik Meri Akh Kasni,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi,1905-06-09,day,https://p.scdn.co/mp3-preview/612f714e3ade6ed44fe6160e66f109a31ae43f80?cid=74d3dcba17084a749f20d4d3a2640dec
6U9oldPXdohwQw5jAA0erZ,spotify:track:6U9oldPXdohwQw5jAA0erZ,Main Moam Ki Gudiya,['Noor Jehan'],Party Songs - Noor Jehan,1905-06-01,day,https://p.scdn.co/mp3-preview/e9da0898d11f46c38bf69ba843ec58c924494275?cid=74d3dcba17084a749f20d4d3a2640dec
7DSkn7mcvWfsrxM5PNvXCc,spotify:track:7DSkn7mcvWfsrxM5PNvXCc,"Jaake Sasural Gori (From ""Haveli"")","['Noor Jehan', 'Mala']",Saheli / Haveli,1905-07-03,day,https://p.scdn.co/mp3-preview/3f59a2765226f138421a005586e7281b9e323690?cid=74d3dcba17084a749f20d4d3a2640dec
7nbt2v0pCsHXNR1zm0Vi1K,spotify:track:7nbt2v0pCsHXNR1zm0Vi1K,Meri Gut Nal Sajna,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi Vol.2,1905-06-09,day,https://p.scdn.co/mp3-preview/9cd6c6a10edea6e7714f8d08ccae5a8b85d80d38?cid=74d3dcba17084a749f20d4d3a2640dec
5otJI2o0dMaxZrTsBhinWz,spotify:track:5otJI2o0dMaxZrTsBhinWz,"Sanson Men Hai Tou (From ""Naya Andaz"")","['Noor Jehan', 'A. Nayyar']",Naya Andaz / Goong,1905-05-30,day,https://p.scdn.co/mp3-preview/5d57c937710c2127648c4b10f2b7682708226d85?cid=74d3dcba17084a749f20d4d3a2640dec
3yDCed2jXFhg4rHQlRllPQ,spotify:track:3yDCed2jXFhg4rHQlRllPQ,Dil Jhalla Haye,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi Vol. 3,1905-06-09,day,https://p.scdn.co/mp3-preview/723270aee6775e51b67acccdfdb6a56d1b309ccc?cid=74d3dcba17084a749f20d4d3a2640dec
6GFHomr7ockPRHMRlYmdsL,spotify:track:6GFHomr7ockPRHMRlYmdsL,Sharma Ke Humse,"['Noor Jehan', 'Saleem Raza']",Great Movies of Yesterday Baaji & Azra,1905-06-04,day,https://p.scdn.co/mp3-preview/354cb448c4513361f5bb5fa441a21d2e17e42817?cid=74d3dcba17084a749f20d4d3a2640dec
5RQIZg92FTY4jgAF25tfRN,spotify:track:5RQIZg92FTY4jgAF25tfRN,Saanson Ki Lae Tez Hui Hai,['Noor Jehan'],Party Songs - Noor Jehan,1905-06-01,day,https://p.scdn.co/mp3-preview/1628b27102809572029d21bb988dcd19c7c8ae8e?cid=74d3dcba17084a749f20d4d3a2640dec
6AKqwDlwBNHbGZE9m0eN4A,spotify:track:6AKqwDlwBNHbGZE9m0eN4A,Kuch Dair To Ruk Jao,['Noor Jehan'],Na Honge Juda & Other Film Hits,1905-06-07,day,https://p.scdn.co/mp3-preview/24b2dbd1e070607d7965cb41933d78bd121304a6?cid=74d3dcba17084a749f20d4d3a2640dec
2JcYERv6lGBZrOqICLPIs7,spotify:track:2JcYERv6lGBZrOqICLPIs7,Teri Hik Da Sarhana,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi,1905-06-09,day,https://p.scdn.co/mp3-preview/d8e8309f59752f53a6d09cfa6d4094585aa70a40?cid=74d3dcba17084a749f20d4d3a2640dec
6hzm6SZb5p2BgG5p2jSr5Y,spotify:track:6hzm6SZb5p2BgG5p2jSr5Y,Meri Dunya Sajai Tere,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi Vol.2,1905-06-09,day,https://p.scdn.co/mp3-preview/c23626bd1cd16e131f17eafc590ca739d7bba8d1?cid=74d3dcba17084a749f20d4d3a2640dec
2aLZkVHbz9RoDRxWgqU1bC,spotify:track:2aLZkVHbz9RoDRxWgqU1bC,Tumhein Yaad Ho Ke Na,['Noor Jehan'],Ghunghat & Lori,1905-07-03,day,https://p.scdn.co/mp3-preview/30a52bea2b33f3af5f23ab5ceed0b67bfef0ac5a?cid=74d3dcba17084a749f20d4d3a2640dec
6IrDAspxpXwGBLbzesle9y,spotify:track:6IrDAspxpXwGBLbzesle9y,Main Hoon Gunnah,['Noor Jehan'],Party Songs - Noor Jehan,1905-06-01,day,https://p.scdn.co/mp3-preview/ae1b76e25be913a8e10e0a8b7a126f9fb5551a18?cid=74d3dcba17084a749f20d4d3a2640dec
2W80YK3tcylGjiwU6SgYCV,spotify:track:2W80YK3tcylGjiwU6SgYCV,Galiyaan Galiyaan,['Noor Jehan'],Baadal Aur Bijili & Chand Aur Chandni,1905-07-03,day,https://p.scdn.co/mp3-preview/da9bf575b3b1a5a2eb9f56541a1afdc32124cc5d?cid=74d3dcba17084a749f20d4d3a2640dec
4CcwO9JoVukVtGsgeOxzzG,spotify:track:4CcwO9JoVukVtGsgeOxzzG,Chanda Ki Nagri Se Aaja,['Noor Jehan'],Great Movies of Yesterday Sarfarosh & Baaghi & Lakhte Jigar,1905-06-04,day,https://p.scdn.co/mp3-preview/c1031b5357fe0405232524150e8cb43edaccbf1e?cid=74d3dcba17084a749f20d4d3a2640dec
5iPQ9gBgmiJiKRPLqtYiJ2,spotify:track:5iPQ9gBgmiJiKRPLqtYiJ2,Sone Diya Walian,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi,1905-06-09,day,https://p.scdn.co/mp3-preview/66c08d33fda3b54b030d65b09900d12962af1771?cid=74d3dcba17084a749f20d4d3a2640dec
6t7rTQhydsZAO8VqEWD62B,spotify:track:6t7rTQhydsZAO8VqEWD62B,Aj Mouqa Milya Pyar,['Noor Jehan'],Punjabi Film Hits Noor Jehan 86,1905-06-08,day,https://p.scdn.co/mp3-preview/1173a22f1c6e029baf842501b9eccce0a4160cdb?cid=74d3dcba17084a749f20d4d3a2640dec
1IoItBaHiFbapkPpn8kzAE,spotify:track:1IoItBaHiFbapkPpn8kzAE,Tauba Tauba Ho Gae,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi Vol.2,1905-06-09,day,https://p.scdn.co/mp3-preview/2faf79252bfa9269737975f910be700606240488?cid=74d3dcba17084a749f20d4d3a2640dec
3jXaOATnI0IYzWc3ujHiOY,spotify:track:3jXaOATnI0IYzWc3ujHiOY,Ayee Jaanam Ayee Jaanam,['Noor Jehan'],Great Movies of Yesterday Baaji & Azra,1905-06-04,day,https://p.scdn.co/mp3-preview/03422d62f525d01e578e0402efc6891a38f7f6a2?cid=74d3dcba17084a749f20d4d3a2640dec
1AqQBi8oS5GTKDYQlbff8s,spotify:track:1AqQBi8oS5GTKDYQlbff8s,Asli Chehre Par Hum Ne,['Noor Jehan'],Party Songs - Noor Jehan,1905-06-01,day,https://p.scdn.co/mp3-preview/5036b976afe45f3d5d84c3bf1590ea855518b809?cid=74d3dcba17084a749f20d4d3a2640dec
7DvjpoQdPvkEpPCx3APxAm,spotify:track:7DvjpoQdPvkEpPCx3APxAm,Tere Qadman Wich,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi Vol.2,1905-06-09,day,https://p.scdn.co/mp3-preview/5a2c6cfba72362337b6a141dcb6747b11603cfc9?cid=74d3dcba17084a749f20d4d3a2640dec
4YtxvctaEJ3BAvJf4yVRiw,spotify:track:4YtxvctaEJ3BAvJf4yVRiw,Loki Dil Te Nishana,['Noor Jehan'],Punjabi Film Hits Noor Jehan 86,1905-06-08,day,https://p.scdn.co/mp3-preview/441534b8f5a914c3256100ca7ca1dae467a9d538?cid=74d3dcba17084a749f20d4d3a2640dec
489KSg2Lg8P6LLKgCr6UZw,spotify:track:489KSg2Lg8P6LLKgCr6UZw,Main Teri Aan,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi Vol.2,1905-06-09,day,https://p.scdn.co/mp3-preview/904276f57d1b429e6b75610d8f58dcf99ba41a27?cid=74d3dcba17084a749f20d4d3a2640dec
2yBOv85lQyp80BBtqb56Na,spotify:track:2yBOv85lQyp80BBtqb56Na,Par Abhi Nahin,['Noor Jehan'],Party Songs - Noor Jehan,1905-06-01,day,https://p.scdn.co/mp3-preview/8d874bb043e99001d7275ad8fda024af577668c5?cid=74d3dcba17084a749f20d4d3a2640dec
6XLrxmikpDNQhTEvRmM7Tq,spotify:track:6XLrxmikpDNQhTEvRmM7Tq,Larr Gae Nain,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi Vol. 3,1905-06-09,day,https://p.scdn.co/mp3-preview/67851acc36f52d669bd3852b2e45664da67ea49b?cid=74d3dcba17084a749f20d4d3a2640dec
6MHl4oLSMqIjnf34VMfmli,spotify:track:6MHl4oLSMqIjnf34VMfmli,Main Teri Tun Mera,['Noor Jehan'],Punjabi Film Hits Noor Jehan 86,1905-06-08,day,https://p.scdn.co/mp3-preview/9fb223b3ddf8d7a9e09f57abdbef0fea34ee1566?cid=74d3dcba17084a749f20d4d3a2640dec
2kOMuplBsnihPiDZvsTg3j,spotify:track:2kOMuplBsnihPiDZvsTg3j,Yeh Raat Mastani,['Noor Jehan'],Party Songs - Noor Jehan,1905-06-01,day,https://p.scdn.co/mp3-preview/b740a817f1a526bba6240d494fbb1c3ac90963c8?cid=74d3dcba17084a749f20d4d3a2640dec
126wko49KpN9pvMaS3VZrM,spotify:track:126wko49KpN9pvMaS3VZrM,Haye Zalima Meri Jaan,['Noor Jehan'],Party Songs - Noor Jehan,1905-06-01,day,https://p.scdn.co/mp3-preview/7ce22618e0527baff900963aad7b05c1cf221e72?cid=74d3dcba17084a749f20d4d3a2640dec
6TYiKJzhqjK22WZpAOCccR,spotify:track:6TYiKJzhqjK22WZpAOCccR,Chitti Jara Sayyan,['Noor Jehan'],Jhoomar Chor & Dosti,1905-06-07,day,https://p.scdn.co/mp3-preview/626d7f1424e9fca075b2bec0b6d02fcfa9331e63?cid=74d3dcba17084a749f20d4d3a2640dec
3jN0mMeJkY4JDSowCRS1My,spotify:track:3jN0mMeJkY4JDSowCRS1My,Gallan Gorrian Karan,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi,1905-06-09,day,https://p.scdn.co/mp3-preview/3a70fb707fb3dd7b68b28598bd0f32ed2af164b0?cid=74d3dcba17084a749f20d4d3a2640dec
3X2D7zeaYR0idsSzr1gvlb,spotify:track:3X2D7zeaYR0idsSzr1gvlb,Haye Mera Dil Lele,['Noor Jehan'],Party Songs - Noor Jehan,1905-06-01,day,https://p.scdn.co/mp3-preview/c78b4884db6d94ceb6b846010bda62c5689abc0a?cid=74d3dcba17084a749f20d4d3a2640dec
4z5gQELfjwTEKGVJoxUnGw,spotify:track:4z5gQELfjwTEKGVJoxUnGw,Aahen Tarap Rahi,['Noor Jehan'],Great Movies of Yesterday Sarfarosh & Baaghi & Lakhte Jigar,1905-06-04,day,https://p.scdn.co/mp3-preview/fbcc17b4c0f12e07b4199bf8c76ba1ec021a90db?cid=74d3dcba17084a749f20d4d3a2640dec
77EFo0x87QmLQmM5izEVGd,spotify:track:77EFo0x87QmLQmM5izEVGd,Charh Gaya Zehr Ishq,['Noor Jehan'],Punjabi Film Hits Noor Jehan 86,1905-06-08,day,https://p.scdn.co/mp3-preview/8af6bddc1d66c1ef1db26abf341aa49804e24cac?cid=74d3dcba17084a749f20d4d3a2640dec
0PviPaufBPqzxZHQFHv0r7,spotify:track:0PviPaufBPqzxZHQFHv0r7,"Jeevan Bhar Saat (From ""Aarzoo"")","['Noor Jehan', 'Mehdi Hassan']",Aarzoo,1905-05-29,day,https://p.scdn.co/mp3-preview/c2b9998a1d4a13921659a47297f5c2baac562a0d?cid=74d3dcba17084a749f20d4d3a2640dec
2M1IFWYtfNFhlMVwQqpzw9,spotify:track:2M1IFWYtfNFhlMVwQqpzw9,Roothe Sayyan Ko,['Noor Jehan'],Jhoomar Chor & Dosti,1905-06-07,day,https://p.scdn.co/mp3-preview/96547c298cda8be0b306105ce4b201e6f28735db?cid=74d3dcba17084a749f20d4d3a2640dec
6TXlyCKTnvYwWKkU3IzfFv,spotify:track:6TXlyCKTnvYwWKkU3IzfFv,Wang Kach Di,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi Vol.2,1905-06-09,day,https://p.scdn.co/mp3-preview/af8c771af9a2802842dd4ccd7a9862ce0de36d0c?cid=74d3dcba17084a749f20d4d3a2640dec
3VyUBHnb18I7n42J5W0pdY,spotify:track:3VyUBHnb18I7n42J5W0pdY,Kali Kurti Thek Nain,['Noor Jehan'],Punjabi Film Hits Noor Jehan 86,1905-06-08,day,https://p.scdn.co/mp3-preview/9ad142772c0f351189909a9b694dd1822410e945?cid=74d3dcba17084a749f20d4d3a2640dec
6TXlyCKTnvYwWKkU3IzfFv,spotify:track:6TXlyCKTnvYwWKkU3IzfFv,Wang Kach Di,['Noor Jehan'],Noor Jehan Advance Hits 87 Punjabi Vol.2,1905-06-09,day,https://p.scdn.co/mp3-preview/af8c771af9a2802842dd4ccd7a9862ce0de36d0c?cid=74d3dcba17084a749f20d4d3a2640dec
3VyUBHnb18I7n42J5W0pdY,spotify:track:3VyUBHnb18I7n42J5W0pdY,Kali Kurti Thek Nain,['Noor Jehan'],Punjabi Film Hits Noor Jehan 86,1905-06-08,day,https://p.scdn.co/mp3-preview/9ad142772c0f351189909a9b694dd1822410e945?cid=74d3dcba17084a749f20d4d3a2640dec
7dfCaC7MwsvHUqpt0NEYjR,spotify:track:7dfCaC7MwsvHUqpt0NEYjR,Raat Ka Ho Gaya Sannata,['Noor Jehan'],Party Songs - Noor Jehan,1905-06-01,day,https://p.scdn.co/mp3-preview/6b6fbce7d7dc41348bc397fc1764283aecf2046a?cid=74d3dcba17084a749f20d4d3a2640dec
0tHQf3wD0tRQ6l3oWNhtiU,spotify:track:0tHQf3wD0tRQ6l3oWNhtiU,Kahan Hai Tera Pyar,['Noor Jehan'],Jhoomar Chor & Dosti,1905-06-07,day,https://p.scdn.co/mp3-preview/4e9294ad8ca4f43452c6ae538adb20d85ba7fc80?cid=74d3dcba17084a749f20d4d3a2640dec
